## ps;prf,1s,0o,aff,rel
te:letbehelko # bhl|A;ለትበኀልኮ
ks:yetbilkW # bhl|A;የትቢልኵ
am:yetebalku # b'l|A;የተባልኩ
ti:zt_ebehalku # bhl|A;ዝተ፟በሃልኩ
## ps;prf,3sm,0o,neg,main
te:'itbehele # bhl|A;ኢትበኀለ
ks:'altbile # bhl|A;አልትቢለ
am:'altebalem # b'l|A;አልተባለም
ti:'aytebehalen # bhl|A;ኣይተበሃለን
## ps;prf,3sm,0o,neg,rel
te:le'itbehele # bhl|A;ለኢትበኀለ
ks:yaltbile # bhl|A;ያልትቢለ
am:yaltebale # b'l|A;ያልተባለ
ti:zeytebehale # bhl|A;ዘይተበሃለ
## ps;prf,3sm,0o,aff,main
te:tbehele # bhl|A;ትበኀለ
ks:tebilo # bhl|A;ተቢሎ
am:tebale # b'l|A;ተባለ
ti:tebehale # bhl|A;ተበሃለ
## ps;prf,3sm,0o,aff,rel
te:letbehele # bhl|A;ለትበኀለ
ks:yetbile # bhl|A;የትቢለ
am:yetebale # b'l|A;የተባለ
ti:zt_ebehale # bhl|A;ዝተ፟በሃለ
## ps;prf,2pf,0o,neg,main
te:'itbehelkn # bhl|A;ኢትበኀልክን
ks:'altbilkma # bhl|A;አልትቢልክማ
am:'altebalac_hum # b'l|A;አልተባላች፟ሁም
ti:'aytebehalknn # bhl|A;ኣይተበሃልክንን
## ps;prf,2pf,0o,neg,rel
te:le'itbehelkn # bhl|A;ለኢትበኀልክን
ks:yaltbilkma # bhl|A;ያልትቢልክማ
am:yaltebalac_hu # b'l|A;ያልተባላች፟ሁ
ti:zeytebehalkn # bhl|A;ዘይተበሃልክን
## ps;prf,2pf,0o,aff,main
te:tbehelkn # bhl|A;ትበኀልክን
ks:tebilkman # bhl|A;ተቢልክማን
am:tebalac_hu # b'l|A;ተባላች፟ሁ
ti:tebehalkn # bhl|A;ተበሃልክን
## ps;prf,2pf,0o,aff,rel
te:letbehelkn # bhl|A;ለትበኀልክን
ks:yetbilkma # bhl|A;የትቢልክማ
am:yetebalac_hu # b'l|A;የተባላች፟ሁ
ti:zt_ebehalkn # bhl|A;ዝተ፟በሃልክን
## ps;imf,1s,0o,neg,main
te:'i'tbhl # bhl|A;ኢእትብኅል
ks:tetbil # bhl|A;ተትቢል
am:'alb_alm # b'l|A;አልባ፟ልም
ti:'ayb_ehaln # bhl|A;ኣይበ፟ሃልን
## ps;imf,1s,0o,neg,rel
te:le'i'tbhl # bhl|A;ለኢእትብኅል
ks:'an_tbil # bhl|A;አን፟ትቢል
am:yem_alb_al # b'l|A;የማ፟ልባ፟ል
ti:zeyb_ehal # bhl|A;ዘይበ፟ሃል
## ps;imf,1s,0o,aff,main
te:'tbhl # bhl|A;እትብኅል
ks:'etbilu # bhl|A;ኧትቢሉ
am:'b_alal_ehu # b'l|A;እባ፟ላለ፟ሁ
ti:'b_ehal # bhl|A;እበ፟ሃል
## ps;imf,1s,0o,aff,rel
te:le'tbhl # bhl|A;ለእትብኅል
ks:'etbil # bhl|A;ኧትቢል
am:yem_b_al # b'l|A;የም፟ባ፟ል
ti:zb_ehal # bhl|A;ዝበ፟ሃል
## ps;imf,3sm,0o,neg,main
te:'iltbhl # bhl|A;ኢልትብኅል
ks:titbil # bhl|A;ቲትቢል
am:'ayb_alm # b'l|A;አይባ፟ልም
ti:'ay_b_ehaln # bhl|A;ኣይ፟በ፟ሃልን
## ps;imf,3sm,0o,neg,rel
te:le'iltbhl # bhl|A;ለኢልትብኅል
ks:'aytbil # bhl|A;አይትቢል
am:yem_ayb_al # b'l|A;የማ፟ይባ፟ል
ti:zey_b_ehal # bhl|A;ዘይ፟በ፟ሃል
## ps;imf,3sm,0o,aff,main
te:ltbhl # bhl|A;ልትብኅል
ks:ytbilu # bhl|A;ይትቢሉ
am:yb_alal # b'l|A;ይባ፟ላል
ti:yb_ehal # bhl|A;ይበ፟ሃል
## ps;imf,3sm,0o,aff,rel
te:leltbhl # bhl|A;ለልትብኅል
ks:ytbil # bhl|A;ይትቢል
am:yem_ib_al # b'l|A;የሚ፟ባ፟ል
ti:zib_ehal # bhl|A;ዚበ፟ሃል
## ps;imf,2pf,0o,neg,main
te:'ittbhle # bhl|A;ኢትትብኅለ
ks:tt_tbilma # bhl|A;ትት፟ትቢልማ
am:'at_b_alum # b'l|A;አት፟ባ፟ሉም
ti:'aytb_ehalan # bhl|A;ኣይትበ፟ሃላን
## ps;imf,2pf,0o,neg,rel
te:le'ittbhle # bhl|A;ለኢትትብኅለ
ks:'at_tbilma # bhl|A;አት፟ትቢልማ
am:yem_at_b_alu # b'l|A;የማ፟ት፟ባ፟ሉ
ti:zeytb_ehala # bhl|A;ዘይትበ፟ሃላ
## ps;imf,2pf,0o,aff,main
te:ttbhle # bhl|A;ትትብኅለ
ks:ttbilman # bhl|A;ትትቢልማን
am:tb_alal_ac_hu # b'l|A;ትባ፟ላላ፟ች፟ሁ
ti:tb_ehala # bhl|A;ትበ፟ሃላ
## ps;imf,2pf,0o,aff,rel
te:lettbhle # bhl|A;ለትትብኅለ
ks:ttbilma # bhl|A;ትትቢልማ
am:yem_t_b_alu # b'l|A;የም፟ት፟ባ፟ሉ
ti:zt_b_ehala # bhl|A;ዝት፟በ፟ሃላ
## ps;prf,1s,0o,neg,main
ks:'altTem_edkW # Tmd|A;አልትጠመ፟ድኵ
am:'alteTem_edkum # Tmd|A;አልተጠመ፟ድኩም
ti:'ayteSemedkun # Smd|A;ኣይተጸመድኩን
te:'itSem_edko # Smd|A;ኢትጸመ፟ድኮ
## ps;prf,1s,0o,neg,rel
ks:yaltTem_edkW # Tmd|A;ያልትጠመ፟ድኵ
am:yalteTem_edku # Tmd|A;ያልተጠመ፟ድኩ
ti:zeyteSemedku # Smd|A;ዘይተጸመድኩ
te:le'itSem_edko # Smd|A;ለኢትጸመ፟ድኮ
## ps;prf,1s,0o,aff,main
ks:teTem_edki # Tmd|A;ተጠመ፟ድኪ
am:teTem_edku # Tmd|A;ተጠመ፟ድኩ
ti:teSemedku # Smd|A;ተጸመድኩ
te:tSem_edko # Smd|A;ትጸመ፟ድኮ
## ps;prf,1s,0o,aff,rel
ks:yetTem_edkW # Tmd|A;የትጠመ፟ድኵ
am:yeteTem_edku # Tmd|A;የተጠመ፟ድኩ
ti:zt_eSemedku # Smd|A;ዝተ፟ጸመድኩ
te:letSem_edko # Smd|A;ለትጸመ፟ድኮ
## ps;prf,3sm,0o,neg,main
ks:'altTem_ede # Tmd|A;አልትጠመ፟ደ
am:'alteTem_edem # Tmd|A;አልተጠመ፟ደም
ti:'ayteSemden # Smd|A;ኣይተጸምደን
te:'itSem_ede # Smd|A;ኢትጸመ፟ደ
## ps;prf,3sm,0o,neg,rel
ks:yaltTem_ede # Tmd|A;ያልትጠመ፟ደ
am:yalteTem_ede # Tmd|A;ያልተጠመ፟ደ
ti:zeyteSemde # Smd|A;ዘይተጸምደ
te:le'itSem_ede # Smd|A;ለኢትጸመ፟ደ
## ps;prf,3sm,0o,aff,main
ks:teTem_edo # Tmd|A;ተጠመ፟ዶ
am:teTem_ede # Tmd|A;ተጠመ፟ደ
ti:teSemde # Smd|A;ተጸምደ
te:tSem_ede # Smd|A;ትጸመ፟ደ
## ps;prf,3sm,0o,aff,rel
ks:yetTem_ede # Tmd|A;የትጠመ፟ደ
am:yeteTem_ede # Tmd|A;የተጠመ፟ደ
ti:zt_eSemde # Smd|A;ዝተ፟ጸምደ
te:letSem_ede # Smd|A;ለትጸመ፟ደ
## ps;prf,2pf,0o,neg,main
ks:'altTem_edkma # Tmd|A;አልትጠመ፟ድክማ
am:'alteTem_edac_hum # Tmd|A;አልተጠመ፟ዳች፟ሁም
ti:'ayteSemedknn # Smd|A;ኣይተጸመድክንን
te:'itSem_edkn # Smd|A;ኢትጸመ፟ድክን
## ps;prf,2pf,0o,neg,rel
ks:yaltTem_edkma # Tmd|A;ያልትጠመ፟ድክማ
am:yalteTem_edac_hu # Tmd|A;ያልተጠመ፟ዳች፟ሁ
ti:zeyteSemedkn # Smd|A;ዘይተጸመድክን
te:le'itSem_edkn # Smd|A;ለኢትጸመ፟ድክን
## ps;prf,2pf,0o,aff,main
ks:teTem_edkman # Tmd|A;ተጠመ፟ድክማን
am:teTem_edac_hu # Tmd|A;ተጠመ፟ዳች፟ሁ
ti:teSemedkn # Smd|A;ተጸመድክን
te:tSem_edkn # Smd|A;ትጸመ፟ድክን
## ps;prf,2pf,0o,aff,rel
ks:yetTem_edkma # Tmd|A;የትጠመ፟ድክማ
am:yeteTem_edac_hu # Tmd|A;የተጠመ፟ዳች፟ሁ
ti:zt_eSemedkn # Smd|A;ዝተ፟ጸመድክን
te:letSem_edkn # Smd|A;ለትጸመ፟ድክን
## ps;imf,1s,0o,neg,main
ks:tetTem_ed # Tmd|A;ተትጠመ፟ድ
am:'alT_em_edm # Tmd|A;አልጠ፟መ፟ድም
ti:'aySm_edn # Smd|A;ኣይጽመ፟ድን
te:'i'tSem_ed # Smd|A;ኢእትጸመ፟ድ
## ps;imf,1s,0o,neg,rel
ks:'an_tTem_ed # Tmd|A;አን፟ትጠመ፟ድ
am:yem_alT_em_ed # Tmd|A;የማ፟ልጠ፟መ፟ድ
ti:zeySm_ed # Smd|A;ዘይጽመ፟ድ
te:le'i'tSem_ed # Smd|A;ለኢእትጸመ፟ድ
## ps;imf,1s,0o,aff,main
ks:'etTem_edu # Tmd|A;ኧትጠመ፟ዱ
am:'T_em_edal_ehu # Tmd|A;እጠ፟መ፟ዳለ፟ሁ
ti:'Sm_ed # Smd|A;እጽመ፟ድ
te:'tSem_ed # Smd|A;እትጸመ፟ድ
## ps;imf,1s,0o,aff,rel
ks:'etTem_ed # Tmd|A;ኧትጠመ፟ድ
am:yem_T_em_ed # Tmd|A;የም፟ጠ፟መ፟ድ
ti:zSm_ed # Smd|A;ዝጽመ፟ድ
te:le'tSem_ed # Smd|A;ለእትጸመ፟ድ
## ps;imf,3sm,0o,neg,main
ks:titTem_ed # Tmd|A;ቲትጠመ፟ድ
am:'ayT_em_edm # Tmd|A;አይጠ፟መ፟ድም
ti:'ay_Sm_edn # Smd|A;ኣይ፟ጽመ፟ድን
te:'iltSem_ed # Smd|A;ኢልትጸመ፟ድ
## ps;imf,3sm,0o,neg,rel
ks:'aytTem_ed # Tmd|A;አይትጠመ፟ድ
am:yem_ayT_em_ed # Tmd|A;የማ፟ይጠ፟መ፟ድ
ti:zey_Sm_ed # Smd|A;ዘይ፟ጽመ፟ድ
te:le'iltSem_ed # Smd|A;ለኢልትጸመ፟ድ
## ps;imf,3sm,0o,aff,main
ks:ytTem_edu # Tmd|A;ይትጠመ፟ዱ
am:yT_em_edal # Tmd|A;ይጠ፟መ፟ዳል
ti:ySm_ed # Smd|A;ይጽመ፟ድ
te:ltSem_ed # Smd|A;ልትጸመ፟ድ
## ps;imf,3sm,0o,aff,rel
ks:ytTem_ed # Tmd|A;ይትጠመ፟ድ
am:yem_iT_em_ed # Tmd|A;የሚ፟ጠ፟መ፟ድ
ti:ziSm_ed # Smd|A;ዚጽመ፟ድ
te:leltSem_ed # Smd|A;ለልትጸመ፟ድ
## ps;imf,2pf,0o,neg,main
ks:tt_tTem_edma # Tmd|A;ትት፟ትጠመ፟ድማ
am:'at_T_em_edum # Tmd|A;አት፟ጠ፟መ፟ዱም
ti:'aytSm_edan # Smd|A;ኣይትጽመ፟ዳን
te:'ittSem_ede # Smd|A;ኢትትጸመ፟ደ
## ps;imf,2pf,0o,neg,rel
ks:'at_tTem_edma # Tmd|A;አት፟ትጠመ፟ድማ
am:yem_at_T_em_edu # Tmd|A;የማ፟ት፟ጠ፟መ፟ዱ
ti:zeytSm_eda # Smd|A;ዘይትጽመ፟ዳ
te:le'ittSem_ede # Smd|A;ለኢትትጸመ፟ደ
## ps;imf,2pf,0o,aff,main
ks:ttTem_edman # Tmd|A;ትትጠመ፟ድማን
am:tT_em_edal_ac_hu # Tmd|A;ትጠ፟መ፟ዳላ፟ች፟ሁ
ti:tSm_eda # Smd|A;ትጽመ፟ዳ
te:ttSem_ede # Smd|A;ትትጸመ፟ደ
## ps;imf,2pf,0o,aff,rel
ks:ttTem_edma # Tmd|A;ትትጠመ፟ድማ
am:yem_t_T_em_edu # Tmd|A;የም፟ት፟ጠ፟መ፟ዱ
ti:zt_Sm_eda # Smd|A;ዝት፟ጽመ፟ዳ
te:lettSem_ede # Smd|A;ለትትጸመ፟ደ
## ;prf,1s,0o,neg,main
te:'imtko # mwt|A;ኢምትኮ
ks:'almotkW # mwt|A;አልሞትኵ
ti:'aymotkun # mwt|A;ኣይሞትኩን
am:'almotkum # mwt|A;አልሞትኩም
## ;prf,1s,0o,neg,rel
te:le'imtko # mwt|A;ለኢምትኮ
ks:yalmotkW # mwt|A;ያልሞትኵ
ti:zeymotku # mwt|A;ዘይሞትኩ
am:yalmotku # mwt|A;ያልሞትኩ
## ;prf,1s,0o,aff,main
te:mtko # mwt|A;ምትኮ
ks:motki # mwt|A;ሞትኪ
ti:motku # mwt|A;ሞትኩ
am:motku # mwt|A;ሞትኩ
## ;prf,1s,0o,aff,rel
te:lemtko # mwt|A;ለምትኮ
ks:yemotkW # mwt|A;የሞትኵ
ti:zmotku # mwt|A;ዝሞትኩ
am:yemotku # mwt|A;የሞትኩ
## ;prf,3sm,0o,neg,main
te:'imote # mwt|A;ኢሞተ
ks:'almote # mwt|A;አልሞተ
ti:'aymoten # mwt|A;ኣይሞተን
am:'almotem # mwt|A;አልሞተም
## ;prf,3sm,0o,neg,rel
te:le'imote # mwt|A;ለኢሞተ
ks:yalmote # mwt|A;ያልሞተ
ti:zeymote # mwt|A;ዘይሞተ
am:yalmote # mwt|A;ያልሞተ
## ;prf,3sm,0o,aff,main
te:mote # mwt|A;ሞተ
ks:moto # mwt|A;ሞቶ
ti:mote # mwt|A;ሞተ
am:mote # mwt|A;ሞተ
## ;prf,3sm,0o,aff,rel
te:lemote # mwt|A;ለሞተ
ks:yemote # mwt|A;የሞተ
ti:zmote # mwt|A;ዝሞተ
am:yemote # mwt|A;የሞተ
## ;prf,2pf,0o,neg,main
te:'imtkn # mwt|A;ኢምትክን
ks:'almotkma # mwt|A;አልሞትክማ
ti:'aymotknn # mwt|A;ኣይሞትክንን
am:'almotac_hum # mwt|A;አልሞታች፟ሁም
## ;prf,2pf,0o,neg,rel
te:le'imtkn # mwt|A;ለኢምትክን
ks:yalmotkma # mwt|A;ያልሞትክማ
ti:zeymotkn # mwt|A;ዘይሞትክን
am:yalmotac_hu # mwt|A;ያልሞታች፟ሁ
## ;prf,2pf,0o,aff,main
te:mtkn # mwt|A;ምትክን
ks:motkman # mwt|A;ሞትክማን
ti:motkn # mwt|A;ሞትክን
am:motac_hu # mwt|A;ሞታች፟ሁ
## ;prf,2pf,0o,aff,rel
te:lemtkn # mwt|A;ለምትክን
ks:yemotkma # mwt|A;የሞትክማ
ti:zmotkn # mwt|A;ዝሞትክን
am:yemotac_hu # mwt|A;የሞታች፟ሁ
## ;imf,1s,0o,neg,main
te:'i'mewt # mwt|A;ኢእመውት
ks:temot # mwt|A;ተሞት
ti:'aymew_tn # mwt|A;ኣይመው፟ትን
am:'almotm # mwt|A;አልሞትም
## ;imf,1s,0o,neg,rel
te:le'i'mewt # mwt|A;ለኢእመውት
ks:'an_mot # mwt|A;አን፟ሞት
ti:zeymew_t # mwt|A;ዘይመው፟ት
am:yem_almot # mwt|A;የማ፟ልሞት
## ;imf,1s,0o,aff,main
te:'mewt # mwt|A;እመውት
ks:'emotu # mwt|A;ኧሞቱ
ti:'mew_t # mwt|A;እመው፟ት
am:'motal_ehu # mwt|A;እሞታለ፟ሁ
## ;imf,1s,0o,aff,rel
te:le'mewt # mwt|A;ለእመውት
ks:'emot # mwt|A;ኧሞት
ti:zmew_t # mwt|A;ዝመው፟ት
am:yem_mot # mwt|A;የም፟ሞት
## ;imf,3sm,0o,neg,main
te:'ilmewt # mwt|A;ኢልመውት
ks:timot # mwt|A;ቲሞት
ti:'ay_mew_tn # mwt|A;ኣይ፟መው፟ትን
am:'aymotm # mwt|A;አይሞትም
## ;imf,3sm,0o,neg,rel
te:le'ilmewt # mwt|A;ለኢልመውት
ks:'aymot # mwt|A;አይሞት
ti:zey_mew_t # mwt|A;ዘይ፟መው፟ት
am:yem_aymot # mwt|A;የማ፟ይሞት
## ;imf,3sm,0o,aff,main
te:lmewt # mwt|A;ልመውት
ks:ymotu # mwt|A;ይሞቱ
ti:ymew_t # mwt|A;ይመው፟ት
am:ymotal # mwt|A;ይሞታል
## ;imf,3sm,0o,aff,rel
te:lelmewt # mwt|A;ለልመውት
ks:ymot # mwt|A;ይሞት
ti:zimew_t # mwt|A;ዚመው፟ት
am:yem_imot # mwt|A;የሚ፟ሞት
## ;imf,2pf,0o,neg,main
te:'itmewte # mwt|A;ኢትመውተ
ks:tt_motma # mwt|A;ትት፟ሞትማ
ti:'aytmotan # mwt|A;ኣይትሞታን
am:'at_motum # mwt|A;አት፟ሞቱም
## ;imf,2pf,0o,neg,rel
te:le'itmewte # mwt|A;ለኢትመውተ
ks:'at_motma # mwt|A;አት፟ሞትማ
ti:zeytmota # mwt|A;ዘይትሞታ
am:yem_at_motu # mwt|A;የማ፟ት፟ሞቱ
## ;imf,2pf,0o,aff,main
te:tmewte # mwt|A;ትመውተ
ks:tmotman # mwt|A;ትሞትማን
ti:tmota # mwt|A;ትሞታ
am:tmotal_ac_hu # mwt|A;ትሞታላ፟ች፟ሁ
## ;imf,2pf,0o,aff,rel
te:letmewte # mwt|A;ለትመውተ
ks:tmotma # mwt|A;ትሞትማ
ti:zt_mota # mwt|A;ዝት፟ሞታ
am:yem_t_motu # mwt|A;የም፟ት፟ሞቱ
## ps;prf,1s,0o,neg,main
am:'altemer_ahum # mr'|A;አልተመራ፟ሁም
te:'itmer_Heko # mrH|A;ኢትመር፟ሐኮ
ti:'aytemeraHkun # mrH|A;ኣይተመራሕኩን
ks:'altmer_ahW # mrh|A;አልትመራ፟ኍ
## ps;prf,1s,0o,neg,rel
am:yaltemer_ahu # mr'|A;ያልተመራ፟ሁ
te:le'itmer_Heko # mrH|A;ለኢትመር፟ሐኮ
ti:zeytemeraHku # mrH|A;ዘይተመራሕኩ
ks:yaltmer_ahW # mrh|A;ያልትመራ፟ኍ
## ps;prf,1s,0o,aff,main
am:temer_ahu # mr'|A;ተመራ፟ሁ
te:tmer_Heko # mrH|A;ትመር፟ሐኮ
ti:temeraHku # mrH|A;ተመራሕኩ
ks:temer_ahi # mrh|A;ተመራ፟ሂ
## ps;prf,1s,0o,aff,rel
am:yetemer_ahu # mr'|A;የተመራ፟ሁ
te:letmer_Heko # mrH|A;ለትመር፟ሐኮ
ti:zt_emeraHku # mrH|A;ዝተ፟መራሕኩ
ks:yetmer_ahW # mrh|A;የትመራ፟ኍ
## ps;prf,3sm,0o,neg,main
am:'altemer_am # mr'|A;አልተመራ፟ም
te:'itmer_He # mrH|A;ኢትመር፟ሐ
ti:'aytemerH@n # mrH|A;ኣይተመርሐን
ks:'altmer_a # mrh|A;አልትመራ፟
## ps;prf,3sm,0o,neg,rel
am:yaltemer_a # mr'|A;ያልተመራ፟
te:le'itmer_He # mrH|A;ለኢትመር፟ሐ
ti:zeytemerH@ # mrH|A;ዘይተመርሐ
ks:yaltmer_a # mrh|A;ያልትመራ፟
## ps;prf,3sm,0o,aff,main
am:temer_a # mr'|A;ተመራ፟
te:tmer_He # mrH|A;ትመር፟ሐ
ti:temerH@ # mrH|A;ተመርሐ
ks:temer_aw # mrh|A;ተመራ፟ው
## ps;prf,3sm,0o,aff,rel
am:yetemer_a # mr'|A;የተመራ፟
te:letmer_He # mrH|A;ለትመር፟ሐ
ti:zt_emerH@ # mrH|A;ዝተ፟መርሐ
ks:yetmer_a # mrh|A;የትመራ፟
## ps;prf,2pf,0o,neg,main
am:'altemer_ac_hum # mr'|A;አልተመራ፟ች፟ሁም
te:'itmer_Hekn # mrH|A;ኢትመር፟ሐክን
ti:'aytemeraHknn # mrH|A;ኣይተመራሕክንን
ks:'altmer_akma # mrh|A;አልትመራ፟ክማ
## ps;prf,2pf,0o,neg,rel
am:yaltemer_ac_hu # mr'|A;ያልተመራ፟ች፟ሁ
te:le'itmer_Hekn # mrH|A;ለኢትመር፟ሐክን
ti:zeytemeraHkn # mrH|A;ዘይተመራሕክን
ks:yaltmer_akma # mrh|A;ያልትመራ፟ክማ
## ps;prf,2pf,0o,aff,main
am:temer_ac_hu # mr'|A;ተመራ፟ች፟ሁ
te:tmer_Hekn # mrH|A;ትመር፟ሐክን
ti:temeraHkn # mrH|A;ተመራሕክን
ks:temer_akman # mrh|A;ተመራ፟ክማን
## ps;prf,2pf,0o,aff,rel
am:yetemer_ac_hu # mr'|A;የተመራ፟ች፟ሁ
te:letmer_Hekn # mrH|A;ለትመር፟ሐክን
ti:zt_emeraHkn # mrH|A;ዝተ፟መራሕክን
ks:yetmer_akma # mrh|A;የትመራ፟ክማ
## ps;imf,1s,0o,neg,main
am:'alm_er_am # mr'|A;አልመ፟ራ፟ም
te:'i'tmer_eH # mrH|A;ኢእትመረ፟ሕ
ti:'aymr_aHn # mrH|A;ኣይምራ፟ሕን
ks:tetmer_a # mrh|A;ተትመራ፟
## ps;imf,1s,0o,neg,rel
am:yem_alm_er_a # mr'|A;የማ፟ልመ፟ራ፟
te:le'i'tmer_eH # mrH|A;ለኢእትመረ፟ሕ
ti:zeymr_aH # mrH|A;ዘይምራ፟ሕ
ks:'an_tmer_a # mrh|A;አን፟ትመራ፟
## ps;imf,1s,0o,aff,main
am:'m_er_al_ehu # mr'|A;እመ፟ራ፟ለ፟ሁ
te:'tmer_eH # mrH|A;እትመረ፟ሕ
ti:'mr_aH # mrH|A;እምራ፟ሕ
ks:'etmer_aw # mrh|A;ኧትመራ፟ው
## ps;imf,1s,0o,aff,rel
am:yem_m_er_a # mr'|A;የም፟መ፟ራ፟
te:le'tmer_eH # mrH|A;ለእትመረ፟ሕ
ti:zmr_aH # mrH|A;ዝምራ፟ሕ
ks:'etmer_a # mrh|A;ኧትመራ፟
## ps;imf,3sm,0o,neg,main
am:'aym_er_am # mr'|A;አይመ፟ራ፟ም
te:'iltmer_eH # mrH|A;ኢልትመረ፟ሕ
ti:'ay_mr_aHn # mrH|A;ኣይ፟ምራ፟ሕን
ks:titmer_a # mrh|A;ቲትመራ፟
## ps;imf,3sm,0o,neg,rel
am:yem_aym_er_a # mr'|A;የማ፟ይመ፟ራ፟
te:le'iltmer_eH # mrH|A;ለኢልትመረ፟ሕ
ti:zey_mr_aH # mrH|A;ዘይ፟ምራ፟ሕ
ks:'aytmer_a # mrh|A;አይትመራ፟
## ps;imf,3sm,0o,aff,main
am:ym_er_al # mr'|A;ይመ፟ራ፟ል
te:ltmer_eH # mrH|A;ልትመረ፟ሕ
ti:ymr_aH # mrH|A;ይምራ፟ሕ
ks:ytmer_aw # mrh|A;ይትመራ፟ው
## ps;imf,3sm,0o,aff,rel
am:yem_im_er_a # mr'|A;የሚ፟መ፟ራ፟
te:leltmer_eH # mrH|A;ለልትመረ፟ሕ
ti:zimr_aH # mrH|A;ዚምራ፟ሕ
ks:ytmer_a # mrh|A;ይትመራ፟
## ps;imf,2pf,0o,neg,main
am:'at_m_er_um # mr'|A;አት፟መ፟ሩ፟ም
te:'ittmer_eHe # mrH|A;ኢትትመረ፟ሐ
ti:'aytmr_aHan # mrH|A;ኣይትምራ፟ሓን
ks:tt_tmer_ama # mrh|A;ትት፟ትመራ፟ማ
## ps;imf,2pf,0o,neg,rel
am:yem_at_m_er_u # mr'|A;የማ፟ት፟መ፟ሩ፟
te:le'ittmer_eHe # mrH|A;ለኢትትመረ፟ሐ
ti:zeytmr_aHa # mrH|A;ዘይትምራ፟ሓ
ks:'at_tmer_ama # mrh|A;አት፟ትመራ፟ማ
## ps;imf,2pf,0o,aff,main
am:tm_er_al_ac_hu # mr'|A;ትመ፟ራ፟ላ፟ች፟ሁ
te:ttmer_eHe # mrH|A;ትትመረ፟ሐ
ti:tmr_aHa # mrH|A;ትምራ፟ሓ
ks:ttmer_aman # mrh|A;ትትመራ፟ማን
## ps;imf,2pf,0o,aff,rel
am:yem_t_m_er_u # mr'|A;የም፟ት፟መ፟ሩ፟
te:lettmer_eHe # mrH|A;ለትትመረ፟ሐ
ti:zt_mr_aHa # mrH|A;ዝት፟ምራ፟ሓ
ks:ttmer_ama # mrh|A;ትትመራ፟ማ
## ps;prf,1s,0o,neg,main
ti:'ayteKeHaskun # kHs|A;ኣይተኸሓስኩን
te:'itkeHesko # kHs|A;ኢትከሐስኮ
am:'altekaskum # k's|A;አልተካስኩም
ks:'altkaskW # khs|A;አልትካስኵ
## ps;prf,1s,0o,neg,rel
ti:zeyteKeHasku # kHs|A;ዘይተኸሓስኩ
te:le'itkeHesko # kHs|A;ለኢትከሐስኮ
am:yaltekasku # k's|A;ያልተካስኩ
ks:yaltkaskW # khs|A;ያልትካስኵ
## ps;prf,1s,0o,aff,main
ti:teKeHasku # kHs|A;ተኸሓስኩ
te:tkeHesko # kHs|A;ትከሐስኮ
am:tekasku # k's|A;ተካስኩ
ks:tekaski # khs|A;ተካስኪ
## ps;prf,1s,0o,aff,rel
ti:zt_eKeHasku # kHs|A;ዝተ፟ኸሓስኩ
te:letkeHesko # kHs|A;ለትከሐስኮ
am:yetekasku # k's|A;የተካስኩ
ks:yetkaskW # khs|A;የትካስኵ
## ps;prf,3sm,0o,neg,main
ti:'ayteKeHasen # kHs|A;ኣይተኸሓሰን
te:'itkeHese # kHs|A;ኢትከሐሰ
am:'altekasem # k's|A;አልተካሰም
ks:'altkase # khs|A;አልትካሰ
## ps;prf,3sm,0o,neg,rel
ti:zeyteKeHase # kHs|A;ዘይተኸሓሰ
te:le'itkeHese # kHs|A;ለኢትከሐሰ
am:yaltekase # k's|A;ያልተካሰ
ks:yaltkase # khs|A;ያልትካሰ
## ps;prf,3sm,0o,aff,main
ti:teKeHase # kHs|A;ተኸሓሰ
te:tkeHese # kHs|A;ትከሐሰ
am:tekase # k's|A;ተካሰ
ks:tekaso # khs|A;ተካሶ
## ps;prf,3sm,0o,aff,rel
ti:zt_eKeHase # kHs|A;ዝተ፟ኸሓሰ
te:letkeHese # kHs|A;ለትከሐሰ
am:yetekase # k's|A;የተካሰ
ks:yetkase # khs|A;የትካሰ
## ps;prf,2pf,0o,neg,main
ti:'ayteKeHasknn # kHs|A;ኣይተኸሓስክንን
te:'itkeHeskn # kHs|A;ኢትከሐስክን
am:'altekasac_hum # k's|A;አልተካሳች፟ሁም
ks:'altkaskma # khs|A;አልትካስክማ
## ps;prf,2pf,0o,neg,rel
ti:zeyteKeHaskn # kHs|A;ዘይተኸሓስክን
te:le'itkeHeskn # kHs|A;ለኢትከሐስክን
am:yaltekasac_hu # k's|A;ያልተካሳች፟ሁ
ks:yaltkaskma # khs|A;ያልትካስክማ
## ps;prf,2pf,0o,aff,main
ti:teKeHaskn # kHs|A;ተኸሓስክን
te:tkeHeskn # kHs|A;ትከሐስክን
am:tekasac_hu # k's|A;ተካሳች፟ሁ
ks:tekaskman # khs|A;ተካስክማን
## ps;prf,2pf,0o,aff,rel
ti:zt_eKeHaskn # kHs|A;ዝተ፟ኸሓስክን
te:letkeHeskn # kHs|A;ለትከሐስክን
am:yetekasac_hu # k's|A;የተካሳች፟ሁ
ks:yetkaskma # khs|A;የትካስክማ
## ps;imf,1s,0o,neg,main
ti:'ayk_eHasn # kHs|A;ኣይከ፟ሓስን
te:'i'tkHs # kHs|A;ኢእትክሕስ
am:'alk_asm # k's|A;አልካ፟ስም
ks:tetkes # khs|A;ተትከስ
## ps;imf,1s,0o,neg,rel
